Region,LAWASiteID,LAWAWellName,Latitude,Longitude,Chloride,Dissolved reactive phosphorus,E. coli,Electrical conductivity,Nitrate nitrogen
Canterbury,LAWA-102569,M36/0297,-43.6198395,172.480641,25.821052631578947,0.0016,1.0,31.042105263157893,10.405263157894737
Canterbury,LAWA-102570,M36/0473,-43.73796773,172.3738821,5.8149999999999995,0.012618181818181818,1.0,12.59,0.48949999999999994
Canterbury,LAWA-102571,M36/0698,-43.81347946,172.2545029,5.935294117647059,0.004055555555555555,1.0,18.129411764705882,3.7294117647058824
Canterbury,LAWA-102572,M36/0712,-43.7987652,172.3604328,4.729411764705882,0.014992,1.0,11.088235294117647,0.759090909090909
Canterbury,LAWA-102573,M36/1225,-43.56451415,172.6144102,12.93888888888889,0.00404,1.0,29.422222222222224,3.441111111111111
Canterbury,LAWA-102574,M36/1448,-43.72682487,172.5647954,7.725,0.04263636363636364,1.0,17.405,0.06935
Canterbury,LAWA-102576,M36/20713,-43.71129142,172.4155504,29.545454545454547,0.00377,1.0,31.327272727272728,4.818181818181818
Canterbury,LAWA-102577,M36/2284,-43.62243769,172.4489007,9.366666666666667,0.012124999999999999,1.0,14.72777777777778,2.148888888888889
Canterbury,LAWA-102578,M36/2679,-43.66110211,172.5320625,7.308695652173912,0.015084615384615384,1.0869565217391304,14.082608695652173,0.5269565217391304
Canterbury,LAWA-102579,M36/2857,-43.64499191,172.4652741,8.51,0.013391666666666668,1.0,13.66,1.361
Canterbury,LAWA-102581,M36/3467,-43.70007506,172.4134621,8.147619047619047,0.01710909090909091,1.0,16.785714285714285,0.6290476190476191
Canterbury,LAWA-102582,M36/3588,-43.66605142,172.3958108,22.104761904761904,0.0019749999999999998,1.4761904761904763,27.18095238095238,7.0
Canterbury,LAWA-102583,M36/3712,-43.68393461,172.505582,7.571428571428571,0.013769230769230768,1.0,14.933333333333334,0.4809523809523809
Canterbury,LAWA-102584,M36/3791,-43.61333673,172.4356285,6.89375,0.011218181818181818,1.0,13.45,1.34875
Canterbury,LAWA-102585,M36/4788,-43.63078837,172.5168427,19.341666666666665,0.004525,1.0,25.65833333333333,4.1125
Canterbury,LAWA-102586,M36/5128,-43.74682098,172.3282501,12.785,0.011463636363636363,1.0,21.405,0.41200000000000003
